"COUNTRY","Country","DAGEGR","Age groups","DSEX","Gender","DSTATUS","Status of population","YEAR","Year","Value","Flag Codes","Flags"
"AUS","Australia","2323","23 years","2","Females","90","All population","2010","2010",160926,,
"AUS","Australia","2323","23 years","2","Females","90","All population","2011","2011",162019,,
"AUS","Australia","2323","23 years","2","Females","90","All population","2012","2012",162693,,
"AUS","Australia","2424","24 years","1","Males","90","All population","2002","2002",132532,,
"AUS","Australia","2424","24 years","1","Males","90","All population","2003","2003",134450,,
"AUS","Australia","2424","24 years","1","Males","90","All population","2004","2004",139199,,
"AUS","Australia","2424","24 years","1","Males","90","All population","2005","2005",145171,,
"AUS","Australia","2424","24 years","1","Males","90","All population","2006","2006",149329,,
"AUS","Australia","2424","24 years","1","Males","90","All population","2007","2007",154552,,
"AUS","Australia","2424","24 years","1","Males","90","All population","2008","2008",159375,,
"AUS","Australia","2424","24 years","1","Males","90","All population","2009","2009",165916,,
"AUS","Australia","2424","24 years","1","Males","90","All population","2010","2010",174001,,
"AUS","Australia","2424","24 years","1","Males","90","All population","2011","2011",172917,,
"AUS","Australia","2424","24 years","1","Males","90","All population","2012","2012",169530,,
"AUS","Australia","2424","24 years","2","Females","90","All population","2002","2002",128390,,
"AUS","Australia","2424","24 years","2","Females","90","All population","2003","2003",130414,,
"AUS","Australia","2424","24 years","2","Females","90","All population","2004","2004",132337,,
"AUS","Australia","2424","24 years","2","Females","90","All population","2005","2005",138068,,
"AUS","Australia","2424","24 years","2","Females","90","All population","2006","2006",142213,,
"AUS","Australia","2424","24 years","2","Females","90","All population","2007","2007",149307,,
"AUS","Australia","2424","24 years","2","Females","90","All population","2008","2008",153335,,
"AUS","Australia","2424","24 years","2","Females","90","All population","2009","2009",159869,,
"AUS","Australia","2424","24 years","2","Females","90","All population","2010","2010",164788,,
"AUS","Australia","2424","24 years","2","Females","90","All population","2011","2011",163114,,
"AUS","Australia","2424","24 years","2","Females","90","All population","2012","2012",163076,,
"AUS","Australia","2525","25 years","1","Males","90","All population","2002","2002",132384,,
"AUS","Australia","2525","25 years","1","Males","90","All population","2003","2003",134308,,
"AUS","Australia","2525","25 years","1","Males","90","All population","2004","2004",136259,,
"AUS","Australia","2525","25 years","1","Males","90","All population","2005","2005",141028,,
"AUS","Australia","2525","25 years","1","Males","90","All population","2006","2006",147236,,
"AUS","Australia","2525","25 years","1","Males","90","All population","2007","2007",152199,,
"AUS","Australia","2525","25 years","1","Males","90","All population","2008","2008",160068,,
"AUS","Australia","2525","25 years","1","Males","90","All population","2009","2009",165049,,
"AUS","Australia","2525","25 years","1","Males","90","All population","2010","2010",173694,,
"AUS","Australia","2525","25 years","1","Males","90","All population","2011","2011",173917,,
"AUS","Australia","2525","25 years","1","Males","90","All population","2012","2012",169922,,
"AUS","Australia","2525","25 years","2","Females","90","All population","2002","2002",129759,,
"AUS","Australia","2525","25 years","2","Females","90","All population","2003","2003",130303,,
"AUS","Australia","2525","25 years","2","Females","90","All population","2004","2004",132087,,
"AUS","Australia","2525","25 years","2","Females","90","All population","2005","2005",134348,,
"AUS","Australia","2525","25 years","2","Females","90","All population","2006","2006",140427,,
"AUS","Australia","2525","25 years","2","Females","90","All population","2007","2007",146919,,
"AUS","Australia","2525","25 years","2","Females","90","All population","2008","2008",154295,,
"AUS","Australia","2525","25 years","2","Females","90","All population","2009","2009",159156,,
"AUS","Australia","2525","25 years","2","Females","90","All population","2010","2010",166303,,
"AUS","Australia","2525","25 years","2","Females","90","All population","2011","2011",165358,,
"AUS","Australia","2525","25 years","2","Females","90","All population","2012","2012",163261,,
"AUS","Australia","2529","25-29 years","1","Males","90","All population","2002","2002",689035,,
"AUS","Australia","2529","25-29 years","1","Males","90","All population","2003","2003",683946,,
"AUS","Australia","2529","25-29 years","1","Males","90","All population","2004","2004",683704,,
"AUS","Australia","2529","25-29 years","1","Males","90","All population","2005","2005",691706,,
"AUS","Australia","2529","25-29 years","1","Males","90","All population","2006","2006",706314,,
"AUS","Australia","2529","25-29 years","1","Males","90","All population","2007","2007",729722,,
"AUS","Australia","2529","25-29 years","1","Males","90","All population","2008","2008",765653,,
"AUS","Australia","2529","25-29 years","1","Males","90","All population","2009","2009",803368,,
"AUS","Australia","2529","25-29 years","1","Males","90","All population","2010","2010",844968,,
"AUS","Australia","2529","25-29 years","1","Males","90","All population","2011","2011",858021,,
"AUS","Australia","2529","25-29 years","1","Males","90","All population","2012","2012",854925,,
"AUS","Australia","2529","25-29 years","2","Females","90","All population","2002","2002",687472,,
"AUS","Australia","2529","25-29 years","2","Females","90","All population","2003","2003",677970,,
"AUS","Australia","2529","25-29 years","2","Females","90","All population","2004","2004",672576,,
"AUS","Australia","2529","25-29 years","2","Females","90","All population","2005","2005",675196,,
"AUS","Australia","2529","25-29 years","2","Females","90","All population","2006","2006",685650,,
"AUS","Australia","2529","25-29 years","2","Females","90","All population","2007","2007",714739,,
"AUS","Australia","2529","25-29 years","2","Females","90","All population","2008","2008",747311,,
"AUS","Australia","2529","25-29 years","2","Females","90","All population","2009","2009",781035,,
"AUS","Australia","2529","25-29 years","2","Females","90","All population","2010","2010",820295,,
"AUS","Australia","2529","25-29 years","2","Females","90","All population","2011","2011",833045,,
"AUS","Australia","2529","25-29 years","2","Females","90","All population","2012","2012",832921,,
"AUS","Australia","2626","26 years","1","Males","90","All population","2002","2002",134028,,
"AUS","Australia","2626","26 years","1","Males","90","All population","2003","2003",133842,,
"AUS","Australia","2626","26 years","1","Males","90","All population","2004","2004",135708,,
"AUS","Australia","2626","26 years","1","Males","90","All population","2005","2005",137941,,
"AUS","Australia","2626","26 years","1","Males","90","All population","2006","2006",142521,,
"AUS","Australia","2626","26 years","1","Males","90","All population","2007","2007",149394,,
"AUS","Australia","2626","26 years","1","Males","90","All population","2008","2008",156611,,
"AUS","Australia","2626","26 years","1","Males","90","All population","2009","2009",165265,,
"AUS","Australia","2626","26 years","1","Males","90","All population","2010","2010",171478,,
"AUS","Australia","2626","26 years","1","Males","90","All population","2011","2011",173529,,
"AUS","Australia","2626","26 years","1","Males","90","All population","2012","2012",171589,,
"AUS","Australia","2626","26 years","2","Females","90","All population","2002","2002",132318,,
"AUS","Australia","2626","26 years","2","Females","90","All population","2003","2003",131919,,
"AUS","Australia","2626","26 years","2","Females","90","All population","2004","2004",132032,,
"AUS","Australia","2626","26 years","2","Females","90","All population","2005","2005",134192,,
"AUS","Australia","2626","26 years","2","Females","90","All population","2006","2006",136535,,
"AUS","Australia","2626","26 years","2","Females","90","All population","2007","2007",144853,,
"AUS","Australia","2626","26 years","2","Females","90","All population","2008","2008",151422,,
"AUS","Australia","2626","26 years","2","Females","90","All population","2009","2009",159859,,
"AUS","Australia","2626","26 years","2","Females","90","All population","2010","2010",165363,,
"AUS","Australia","2626","26 years","2","Females","90","All population","2011","2011",167812,,
"AUS","Australia","2626","26 years","2","Females","90","All population","2012","2012",165683,,
"AUS","Australia","2727","27 years","1","Males","90","All population","2002","2002",136288,,
"AUS","Australia","2727","27 years","1","Males","90","All population","2003","2003",135410,,
"AUS","Australia","2727","27 years","1","Males","90","All population","2004","2004",135371,,
"AUS","Australia","2727","27 years","1","Males","90","All population","2005","2005",137113,,
"AUS","Australia","2727","27 years","1","Males","90","All population","2006","2006",139274,,
"AUS","Australia","2727","27 years","1","Males","90","All population","2007","2007",144830,,
"AUS","Australia","2727","27 years","1","Males","90","All population","2008","2008",153549,,
"AUS","Australia","2727","27 years","1","Males","90","All population","2009","2009",161422,,
